SITEID,TITLE,lng,lat,Unnamed: 4,接待未成年人,接待未成年人数,身份信息套用,非法信息套用次数
50011310000097,巴南****颖网吧,106.512562,29.392923,,0,0,0,0
50011310000098,巴南****语网吧,106.526468,29.385805,,0,0,0,0
50011310000099,巴南****狼网吧,106.616622,29.389329,,0,0,0,0
50011310000100,巴南****石网吧,106.541998,29.47241,,0,0,1,4
50011310000101,巴南****远网吧,106.602114,29.432933,,0,0,0,0
50011310000102,巴南****喱网吧,106.84475,29.577234,,0,0,0,0
50011310000104,巴南****香网吧,106.869014,29.45932,,0,0,0,0
50011310000105,巴南****采网吧,106.514564,29.398062,,0,0,0,0
50011310000106,巴南****尚网吧,106.512623,29.394744,,0,0,0,0
50011310000107,巴南****润网吧,106.613489,29.39313,,0,0,0,0
50011310000108,巴南****妹网吧,106.56994,29.48113,,0,0,0,0
50011310000109,巴南****韵网吧,106.535096,29.466086,,0,0,1,3
50011310000110,巴南****佑网吧,106.525854,29.387491,,0,0,0,0
50011310000112,巴南****间网吧,106.549308,29.471544,,0,0,1,1
50011310000113,巴南****园网吧,106.549376,29.407811,,0,0,0,0
50011310000114,巴南****和网吧,106.526365,29.389181,,0,0,0,0
50011310000115,巴南****速网吧,106.621265,29.450226,,0,0,1,4
50011310000116,巴南****乐网吧,106.580392,29.561224,,0,0,0,0
50011310000117,巴南****顺网吧,106.55014,29.458312,,0,0,0,0
50011310000118,巴南****光网吧,106.540664,29.46302,,0,0,1,25
50011310000119,巴南****英网吧,106.534112,29.46523,,0,0,0,0
50011310000121,巴南****力网吧,106.574668,29.429525,,0,0,0,0
50011310000122,巴南****络会馆,106.512902,29.393805,,0,0,0,0
50011310000123,巴南****悠网吧,106.601873,29.429827,,0,0,0,0
50011310000124,巴南****方网吧,106.52381,29.460424,,0,0,0,0
50011310000125,巴南****缘网吧,106.887579,29.19182,,0,0,0,0
50011310000126,巴南****大网吧,106.518406,29.391875,,0,0,0,0
50011310000127,巴南****光网吧,106.567202,29.476727,,0,0,0,0
50011310000128,巴南****情网吧,106.589449,29.257149,,0,0,0,0
50011310000131,巴南****网吧）,106.544029,29.472702,,0,0,0,0
50011310000135,巴南****雅网吧,106.465413,29.502209,,0,0,1,1
50011310000136,巴南****胡网吧,106.528776,29.380609,,0,0,1,2
50010610004012,重庆****芳网吧,106.477551,29.545357,,0,0,0,0
50010610004013,重庆****网吧),106.477571,29.545387,,0,0,0,0
50010610004014,重庆****楼网吧,106.480014,29.561627,,0,0,1,2
50010610005001,重庆****婷网吧,106.464969,29.557916,,0,0,1,3
50010610005002,重庆****达网吧,106.313741,29.565845,,0,0,1,4
50010610005003,重庆****座网吧,106.463041,29.553309,,0,0,0,0
50010610005004,沙坪****子座),106.464567,29.554662,,0,0,0,0
50010610005006,重庆****下网吧,106.461611,29.546063,,0,0,0,0
50010610005007,重庆****舟网吧,106.458745,29.555402,,0,0,0,0
50010610005008,重庆****意网吧,106.460854,29.550808,,0,0,0,0
50010610005009,重庆****空网吧,106.460618,29.551154,,0,0,0,0
50010610005011,重庆****康网吧,106.38448,29.593981,,0,0,0,0
50010610005012,重庆****浪网吧,106.455647,29.543937,,0,0,1,2
50010610005013,重庆****艳网吧,106.45486,29.53113,,0,0,1,1
50010610005014,重庆****府网吧,106.313201,29.556111,,0,0,1,2
50010610005015,重庆****岸网吧,106.298656,29.601566,,0,0,1,3
50010610005016,重庆****佳网吧,106.453061,29.530251,,0,0,0,0
50010610005017,重庆****络会所,106.449911,29.577406,,0,0,0,0
50010610005018,重庆****谊网吧,106.448891,29.556392,,0,0,1,1
50010610005019,重庆****聚网吧,106.450089,29.565138,,0,0,0,0
50010610005020,重庆****力网吧,106.449143,29.53406,,0,0,0,0
50010610005021,重庆****力网吧,106.463554,29.545092,,0,0,0,0
50010610005022,重庆****海网吧,106.459056,29.551581,,0,0,0,0
50010610005023,重庆****触网吧,106.459497,29.544752,,0,0,0,0
50010610006001,重庆****奇网吧,106.436149,29.530845,,0,0,1,1
50010610006004,重庆****来网吧,106.382812,29.589748,,0,0,0,0
50010610006005,重庆****沁网吧,106.31227,29.563542,,0,0,0,0
50010610006006,重庆****环网吧,106.447154,29.518754,,0,0,0,0
50010610006007,重庆****宇网吧,106.447498,29.520946,,0,0,0,0
50010610006008,重庆****卓网吧,106.384659,29.602137,,0,0,0,0
50010610006009,重庆****妹网吧,106.446286,29.53045,,0,0,1,3
50010610006010,重庆****孙网吧,106.390958,29.730894,,0,0,0,0
50010610006011,重庆****快网吧,106.431795,29.755447,,0,0,0,0
50010610006012,沙坪****彩网吧,106.374805,29.630548,,0,0,0,0
50010610006013,重庆****快网吧,106.431795,29.755447,,0,0,0,0
50010610006014,重庆****波网吧,106.447045,29.519003,,0,0,0,0
50010610006015,重庆****悦网吧,106.446985,29.517637,,0,0,0,0
50010610006016,重庆****花网吧,106.447757,29.521487,,0,0,0,0
50010610006017,(加****明春),106.447045,29.519003,,0,0,0,0
50010610006018,重庆****潮网吧,106.447045,29.519003,,0,0,0,0
50010610006019,重庆****人网吧,106.447498,29.520946,,0,0,1,1
50010610006020,重庆****人网吧,106.446998,29.517745,,0,0,0,0
50010610007001,重庆****对网吧,106.424612,29.681997,,0,0,0,0
50010610007002,重庆****浪网吧,106.428183,29.518554,,0,0,0,0
50010610007003,重庆****罗网吧,106.424855,29.520305,,0,0,0,0
50010610007004,重庆****往网吧,106.417893,29.558168,,0,0,0,0
50010610007005,重庆****爵网吧,106.426484,29.529301,,0,0,0,0
50010610007006,重庆****诚网吧,106.461458,29.547337,,0,0,0,0
50010610007007,重庆****情网吧,106.429589,29.518261,,0,0,0,0
50010610007008,重庆****川网吧,106.426558,29.529162,,0,0,0,0
50010610007009,重庆****话网吧,106.424933,29.57412,,0,0,1,2
50010610007010,重庆****臣网吧,106.4259,29.572755,,0,0,0,0
50010610007011,重庆****涯网吧,106.310827,29.555739,,0,0,1,2
50010610007012,重庆****真网吧,106.46924,29.570842,,0,0,0,0
50010610007013,重庆****楼网吧,106.423211,29.594658,,0,0,0,0
50010610007014,重庆****德网吧,106.420521,29.596964,,0,0,0,0
50010610007015,重庆****群网吧,106.419617,29.609637,,0,0,0,0
50010610007016,重庆****枫网吧,106.425679,29.516026,,0,0,1,4
50010610008001,重庆****击网吧,106.450329,29.609282,,0,0,1,2
50010610008002,重庆****极网吧,106.452097,29.61047,,0,0,0,0
50010610008003,重庆****楼网吧,106.449326,29.605621,,0,0,0,0
50010610008004,重庆****创网吧,106.419617,29.609637,,0,0,1,4
50010610008005,重庆****华网吧,106.449911,29.61045,,0,0,0,0
50010610008006,重庆****阁网吧,106.374805,29.630548,,0,0,1,1
50010610008007,重庆****翔网吧,106.312875,29.56355,,0,0,0,0
50010610008008,重庆****水网吧,106.449154,29.622071,,0,0,0,0
50010610008009,重庆****趣网吧,106.337651,29.625741,,0,0,0,0
50010610008010,重庆****子网吧,106.463868,29.539129,,0,0,0,0
50010610008012,重庆****秀网吧,106.466044,29.657329,,0,0,0,0
50010610008013,好友****渝西),,,,0,0,0,0
50010610009001,重庆****途网吧,106.381572,29.601418,,0,0,1,1
50010610009002,重庆****铃网吧,106.378242,29.636709,,0,0,0,0
50010610009003,重庆****宏网吧,106.391451,29.710027,,0,0,0,0
50010610009004,重庆****禄网吧,106.342734,29.624085,,0,0,0,0
50010610009005,重庆****强网吧,106.337235,29.625644,,0,0,0,0
50010610009006,重庆****世网城,106.33766,29.627545,,0,0,1,5
50010610009008,重庆****域网吧,106.321957,29.691684,,0,0,0,0
50010610009009,重庆****云网吧,106.313542,29.680193,,0,0,0,0
50010610009010,重庆****姐网吧,106.262026,29.634767,,0,0,0,0
50010610009011,重庆****刘网吧,106.315783,29.682246,,0,0,0,0
50010610009012,重庆****越网吧,106.31506,29.680336,,0,0,1,1
50010610009013,重庆****力网吧,106.381434,29.598429,,0,0,0,0
50010610009014,重庆****发网吧,106.342122,29.625052,,0,0,1,2
50010610009015,重庆****力网吧,106.338402,29.626884,,0,0,0,0
50010610009016,重庆****力网吧,106.338642,29.626681,,0,0,0,0
50010610009017,重庆****力网吧,106.31147,29.606771,,0,0,0,0
50010610009018,沙坪****网吧）,106.307693,29.608452,,0,0,0,0
50010610009019,(加****色动力,106.530635,29.544606,,0,0,0,0
50010610009020,重庆****春阳店,106.309525,29.563765,,0,0,0,0
50010610009021,重庆****力网吧,106.313741,29.565845,,0,0,0,0
50010610009022,重庆****力网吧,106.307693,29.608452,,0,0,0,0
50010610009023,重庆****网吧）,106.307693,29.608452,,0,0,0,0
50010610009024,沙坪****家网吧,106.311554,29.565198,,0,0,0,0
50010610009025,重庆****费点),106.301229,29.616563,,0,0,0,0
50010610009026,沙区****力网吧,106.38435,29.610068,,0,0,0,0
50015310000008,北部****福网吧,106.581639,29.638101,,0,0,1,1
50015310000009,北部****园网吧,106.566618,29.642468,,0,0,0,0
50015310000010,北部****缘网吧,106.53495,29.62575,,0,0,1,1
50015310000011,北部****龙网吧,106.538464,29.626079,,0,0,1,1
50015310000012,北部****飚网吧,106.536345,29.627253,,0,0,1,1
50015310000013,北部****彩网吧,106.530888,29.623242,,0,0,0,0
50015310000014,北部****儿网吧,106.535268,29.625603,,0,0,0,0
50015310000015,北部****恒网吧,106.522551,29.620701,,0,0,0,0
50015310000016,北部****渺网吧,106.537658,29.625755,,0,0,1,18
50015310000017,北部****座网吧,106.487351,29.639527,,0,0,1,8
50015310000018,北部****豆网吧,106.562362,29.673018,,0,0,0,0
50015310000019,北部****网吧）,106.563379,29.56754,,0,0,1,2
50015310000020,北部****会所）,106.533009,29.624697,,0,0,1,14
50015310000021,北部****网络）,106.537158,29.636809,,0,0,0,0
50015310000022,北部****舟网吧,106.493822,29.638217,,0,0,1,1
50015310000023,北部****陆网吧,106.481079,29.633401,,0,0,0,0
50015310000024,北部****林网吧,106.482263,29.630631,,0,0,0,0
50015310000025,北部****氏网吧,106.489758,29.637164,,0,0,0,0
50015310000026,重庆****渝网吧,106.585319,29.633102,,0,0,1,6
50015310000027,北部****会所）,106.510609,29.607333,,0,0,0,0
50015310000028,北部****会所）,106.555267,29.606629,,0,0,1,5
50015310000029,北部****山网吧,106.539059,29.611068,,0,0,0,0
50015310000030,北部****吧  ,106.551095,29.608961,,0,0,0,0
50023310000016,忠县****炬网吧,108.044656,30.297239,,0,0,0,0
50023310000017,忠县****光网吧,108.044896,30.297985,,0,0,0,0
50023310000018,忠县****缘网吧,108.049765,30.299135,,0,0,0,0
50023310000019,忠县****鹏网吧,108.040419,30.294937,,0,0,0,0
50023310000020,忠县****神网吧,108.054013,30.307256,,0,0,0,0
50023310000021,忠县****8网吧,107.704605,30.360327,,0,0,0,0
50023310000023,忠县****代网吧,108.049685,30.299035,,0,0,0,0
50023310000024,忠县****伟网吧,107.876648,30.388577,,0,0,0,0
50023310000025,忠县****三网吧,108.079132,30.501489,,0,0,0,0
50023310000026,忠县****客网吧,108.049426,30.298837,,0,0,0,0
50023310000027,忠县****往网吧,108.029075,30.306692,,0,0,0,0
50023310000028,忠县****份网吧,107.653241,30.285301,,0,0,0,0
50023310000029,忠县****飞网吧,108.029931,30.305797,,0,0,0,0
50023310000030,忠县****恒网吧,107.729542,30.306314,,0,0,0,0
50023310000031,忠县****众网吧,108.082775,30.50184,,0,0,0,0
50023310000032,忠县****网络屋,108.047953,30.298927,,0,0,0,0
50011210000052,渝北****港网吧,106.640659,29.744969,,0,0,0,0
50011210000053,渝北****笛网吧,106.503139,29.593983,,0,0,0,0
50011210000054,渝北****雨网吧,106.637189,29.72743,,0,0,0,0
50011210000055,渝北****津网吧,106.633834,29.720065,,0,0,1,12
50011210000056,渝北****园网吧,106.511171,29.591398,,0,0,1,5
50011210000058,渝北****造网吧,106.851546,29.857651,,0,0,0,0
50011210000059,渝北****联网吧,106.613003,29.682224,,0,0,1,1
50011210000060,渝北****山网吧,106.635824,29.722033,,0,0,1,1
50011210000061,渝北****间网吧,106.630345,29.723494,,0,0,1,4
50011210000062,渝北****金网吧,106.602199,29.69,,0,0,0,0
50011210000063,渝北****辉网吧,106.510127,29.596313,,0,0,0,0
50011210000065,渝北****达网吧,106.517683,29.587163,,0,0,0,0
50011210000066,渝北****你网吧,106.624914,29.71062,,0,0,1,1
50011210000067,渝北****双网吧,106.634661,29.737564,,0,0,1,3
50011210000068,渝北****端网吧,106.522728,29.604798,,0,0,1,3
50011210000070,渝北****梦网吧,106.63465,29.731793,,0,0,0,0
50011210000071,渝北****花网吧,106.523188,29.595392,,0,0,0,0
50011210000072,渝北****号网吧,106.639032,29.756053,,0,0,0,0
50011210000073,渝北****宏网吧,106.523374,29.584971,,0,0,0,0
50011210000074,渝北****欣网吧,106.508958,29.59568,,0,0,0,0
50011210000075,渝北****上网吧,106.608414,29.691598,,0,0,0,0
50011210000076,渝北****馨网吧,106.600653,29.689846,,0,0,1,2
50011210000077,渝北****奇网吧,106.62913,29.714237,,0,0,1,9
50011210000078,渝北****来网吧,106.852797,29.859819,,0,0,0,0
50011210000079,渝北****克网吧,106.566489,29.599036,,0,0,0,0
50011210000080,渝北****意网吧,106.656844,29.761275,,0,0,0,0
50011210000091,渝北****天网吧,106.610521,29.69357,,0,0,1,7
50011210000092,渝北****喜网吧,106.628634,29.669799,,0,0,1,3
50011210000093,渝北****抠网吧,,,,0,0,0,0
50011210000094,渝北****使网吧,,,,0,0,0,0
50011210000095,渝北****乐网吧,106.939437,29.734327,,0,0,0,0
50011210000096,渝北****唐网吧,106.534112,29.608447,,0,0,0,0
50011210000097,渝北****烦网吧,106.611467,29.689949,,0,0,1,2
50011210000098,渝北****峰网吧,106.607934,29.690584,,0,0,1,23
50011210000099,渝北****升网吧,106.637284,29.725801,,0,0,1,9
50011210000100,渝北****虫网吧,106.509682,29.588349,,0,0,0,0
50011210000101,渝北****梦网吧,106.614762,29.674415,,0,0,0,0
50011210000102,渝北****心网吧,106.522329,29.591619,,0,0,0,0
50011310000050,巴南****创网吧,106.55002,29.463134,,0,0,0,0
50011310000051,巴南****谊网吧,106.798651,29.252099,,0,0,0,0
50011310000052,巴南****浪网吧,106.525813,29.385636,,0,0,1,2
50011310000053,巴南****密狗）,106.531366,29.386833,,0,0,0,0
50011310000054,巴南****欧网吧,106.52895,29.390033,,0,0,1,1
50011310000055,巴南****牛网吧,106.543374,29.411514,,0,0,0,0
50011310000056,巴南****点网吧,106.52395,29.3906,,0,0,1,5
50011310000057,巴南****缘网吧,106.54136,29.418624,,0,0,1,1
50011310000058,巴南****天网吧,106.556562,29.444495,,0,0,0,0
50011310000059,巴南****联网吧,106.540295,29.382466,,0,0,0,0
50011310000060,巴南****湖网吧,106.55002,29.463134,,0,0,0,0
50011310000061,巴南****邦网吧,106.55002,29.463134,,0,0,0,0
50011310000062,巴南****聪网吧,106.530715,29.387193,,0,0,0,0
50011310000063,巴南****盟网吧,106.525678,29.46037,,0,0,0,0
50011310000064,巴南****天网吧,106.525678,29.46037,,0,0,0,0
50011310000065,巴南****缘网吧,106.549499,29.471431,,0,0,0,0
50011310000067,巴南****缘网吧,106.525854,29.387491,,0,0,0,0
50011310000068,巴南****悦网吧,106.556211,29.44473,,0,0,0,0
50011310000069,巴南****费点）,106.531318,29.38802,,0,0,0,0
50011310000070,巴南****缘网吧,106.540587,29.416927,,0,0,0,0
50011310000071,巴南****浪网吧,106.758274,29.378028,,0,0,0,0
50011310000072,巴南****咖网吧,106.577117,29.488646,,0,0,0,0
50011310000073,巴南****边网吧,106.545491,29.471869,,0,0,1,9
50011310000074,巴南****岛网吧,106.545065,29.472528,,0,0,1,1
50011310000075,巴南****益网吧,106.533705,29.384159,,0,0,0,0
50011310000076,巴南****雅网吧,106.510622,29.389534,,0,0,0,0
50011310000077,巴南****座网吧,106.522782,29.393292,,0,0,0,0
50011310000078,巴南****首网吧,106.491764,29.537105,,0,0,0,0
50011310000079,巴南****鸿网吧,106.525854,29.387491,,0,0,0,0
50011310000080,巴南****源网吧,106.55583,29.444885,,0,0,0,0
50011310000081,巴南****蝶网吧,106.537388,29.463946,,0,0,0,0
50011310000082,巴南****江网吧,106.602114,29.432933,,0,0,0,0
50011310000083,巴南****松网吧,106.56994,29.48113,,0,0,1,3
50011310000084,巴南****银网吧,106.556211,29.44473,,0,0,1,1
50011310000085,巴南****良网吧,106.549778,29.469603,,0,0,0,0
50011310000086,巴南****天网吧,106.556211,29.44473,,0,0,0,0
50015310000041,重庆****连网吧,106.558651,29.703794,,0,0,0,0
50024110000064,念念****念网吧,108.89127,28.52745,,0,0,0,0
50023110000001,垫江****军网吧,107.356455,30.337027,,0,0,0,0
50015310000042,重庆****宫网吧,106.556016,29.609029,,0,0,0,0
50023810000031,同乐****乐网吧,109.498603,31.323029,,0,0,0,0
50011210000108,渝北****地网吧,106.604551,29.689674,,0,0,1,3
50011210000109,渝北****人网吧,106.610079,29.694006,,0,0,1,14
50011210000110,渝北****云网吧,106.643407,29.775949,,0,0,0,0
50011210000111,渝北****踪网吧,106.627323,29.707181,,0,0,0,0
50011210000112,渝北****尼网吧,106.801858,29.704932,,0,0,1,1
50011210000113,渝北****山网吧,106.613428,29.696426,,0,0,1,23
50011210000116,渝北****艳网吧,106.508989,29.588552,,0,0,1,10
50011210000117,渝北****吉网吧,106.646532,29.746317,,0,0,1,2
50011210000118,渝北****居网吧,106.525413,29.591553,,0,0,1,1
50011210000119,渝北****天网吧,106.627105,29.705416,,0,0,0,0
50011210000120,渝北****鑫网吧,106.633187,29.725545,,0,0,0,0
50011210000121,渝北****山网吧,106.616277,29.682303,,0,0,0,0
50011210000122,渝北****姗网吧,106.526294,29.592059,,0,0,0,0
50011210000123,渝北****系网吧,106.601921,29.684901,,0,0,1,19
50011210000124,渝北****录网吧,106.615903,29.682904,,0,0,1,1
50011210000125,渝北****洛网吧,106.601772,29.681899,,0,0,0,0
50011210000126,渝北****飞网吧,106.610752,29.693197,,0,0,1,1
50011210000127,渝北****聚网吧,106.509784,29.589484,,0,0,0,0
50011210000128,渝北****豪网吧,106.591426,29.645723,,0,0,0,0
50011210000129,渝北****舟网吧,106.620939,29.701665,,0,0,1,1
50011210000130,渝北****潮网吧,106.633316,29.671684,,0,0,0,0
50011210000131,渝北****瑞网吧,106.629957,29.716862,,0,0,1,1
50011210000132,渝北****越网吧,106.626878,29.70682,,0,0,0,0
50011210000133,渝北****韵网吧,106.636758,29.734479,,0,0,1,9
50011210000134,渝北****枫网吧,106.523805,29.59626,,0,0,0,0
50011210000136,渝北****跃网吧,106.600662,29.687164,,0,0,1,6
50011210000137,渝北****法网吧,106.638232,29.723079,,0,0,0,0
50011210000138,渝北****余网吧,106.939437,29.734327,,0,0,0,0
50011210000139,渝北****人网吧,106.604793,29.651304,,0,0,0,0
50011210000140,渝北****乐网吧,106.520399,29.593089,,0,0,1,5
50011210000141,渝北****兴网吧,106.639001,29.754953,,0,0,0,0
50011210000142,渝北****电网吧,106.521527,29.603817,,0,0,0,0
50011210000143,渝北****座网吧,106.632973,29.717825,,0,0,0,0
50011210000144,渝北****歌网吧,106.802285,29.704263,,0,0,0,0
